date,open,high,low,close,volume,ema_20,sma_20,ema_50,sma_50,ema_200,sma_200,rsi,macd_h,bb_pct,atr,obv,ema20_x_50,spy_ret,qqq_ret,dxy_ret,gold_ret,vix,fg_val,label
2024-02-24 08:00:00+00:00,102.24,102.8,101.53,102.13,465600.41,0.0,0.0,0.0,0.0,0.0,0.0,76.93883135988827,0.0,0.0,2.550810642518845,1182849.7600000002,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,72.0,0
2024-02-24 12:00:00+00:00,102.14,102.58,101.7,101.95,250157.31,0.0,0.0,0.0,0.0,0.0,0.0,76.3133689753634,0.0,0.0,2.4344467049434915,932692.4500000002,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,72.0,1
2024-02-24 16:00:00+00:00,101.96,104.16,101.91,104.05,428486.5,0.0,0.0,0.0,0.0,0.0,0.0,78.50846956756263,0.0,0.0,2.3693924214984943,1361178.9500000002,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,72.0,0
2024-02-24 20:00:00+00:00,104.05,104.85,103.68,104.01,314018.64,102.746,102.746,0.0,0.0,0.0,0.0,78.35951006139051,0.0,0.6804322838526706,2.2813456528492706,1047160.3100000002,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,72.0,0
2024-02-25 00:00:00+00:00,104.02,104.43,102.18,103.38,401467.62,102.80638095238096,102.813,0.0,0.0,0.0,0.0,75.91634807572274,0.0,0.5810672361913393,2.286761668177794,645692.6900000002,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,74.0,0
2024-02-25 04:00:00+00:00,103.38,103.67,102.7,103.03,330212.55,102.82767800453516,102.713,0.0,0.0,0.0,0.0,74.52613513008914,0.0,0.5474399083561043,2.197883055095509,315480.1400000002,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,74.0,0
2024-02-25 08:00:00+00:00,103.02,103.1,102.0,102.8,223440.98,102.82504200410324,102.674,0.0,0.0,0.0,0.0,73.57266523743864,0.0,0.5189954910084582,2.1218889557840286,92039.16000000018,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,74.0,0
2024-02-25 12:00:00+00:00,102.79,103.8,102.29,102.78,329093.66,102.82075228942674,102.5595,0.0,0.0,0.0,0.0,73.4846248978375,0.0,0.5353295497877223,2.0756486813094366,-237054.4999999998,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,74.0,0
2024-02-25 16:00:00+00:00,102.78,103.7,102.17,103.36,289063.97,102.87210921424324,102.4355,0.0,0.0,0.0,0.0,74.43986181583192,0.0,0.6683102844392738,2.022305692340772,52009.470000000176,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,74.0,0
2024-02-25 20:00:00+00:00,103.37,104.34,103.01,103.47,393906.03,102.92905119383911,102.33950000000002,0.0,0.0,0.0,0.0,74.62656083430028,0.0,0.7328755979662354,1.967672971243872,445915.5000000002,0,0.0689709482756706,-0.2944737485270687,-0.0192349396330393,0.9357837733815932,13.75,74.0,0
2024-02-26 00:00:00+00:00,103.47,104.8,102.26,103.49,496546.78,102.98247488966396,102.33700000000002,0.0,0.0,0.0,0.0,74.66279843853222,0.0,0.7380113868554332,2.002082044055219,942462.2800000004,0,-0.3662614576011469,-0.0526488265344404,-0.1058308714333322,-0.4954368540613041,13.739999771118164,72.0,0
2024-02-26 04:00:00+00:00,103.48,104.25,102.92,103.3,350070.22,103.01271537636264,102.41400000000002,0.0,0.0,0.0,0.0,73.58758915655123,0.0,0.6813533061893401,1.9544607382177912,592392.0600000003,0,-0.3662614576011469,-0.0526488265344404,-0.1058308714333322,-0.4954368540613041,13.739999771118164,72.0,-1
2024-02-26 08:00:00+00:00,103.3,104.15,100.6,100.95,691208.73,102.81626629289951,102.37000000000002,0.0,0.0,0.0,0.0,61.74402028710464,0.0,0.2179845803289186,2.1082893408000234,-98816.66999999968,0,-0.3662614576011469,-0.0526488265344404,-0.1058308714333322,-0.4954368540613041,13.739999771118164,72.0,1
2024-02-26 12:00:00+00:00,100.95,105.05,100.29,104.97,1075160.64,103.02138378881386,102.5195,0.0,0.0,0.0,0.0,70.49282187456622,0.0,0.9434161824288784,2.206626053973863,976343.9700000002,0,-0.3662614576011469,-0.0526488265344404,-0.1058308714333322,-0.4954368540613041,13.739999771118164,72.0,1
2024-02-26 16:00:00+00:00,104.96,110.27,104.53,109.69,1935451.61,103.65649009464111,102.8705,0.0,0.0,0.0,0.0,77.11145198744674,0.0,1.3051132045690048,2.3346209313997064,2911795.58,0,-0.3662614576011469,-0.0526488265344404,-0.1058308714333322,-0.4954368540613041,13.739999771118164,72.0,0
2024-02-26 20:00:00+00:00,109.7,110.89,108.4,109.9,843700.73,104.25111008562769,103.351,0.0,0.0,0.0,0.0,77.35482814652295,0.0,1.1426133182089209,2.3255553162277645,3755496.31,0,-0.3662614576011469,-0.0526488265344404,-0.1058308714333322,-0.4954368540613041,13.739999771118164,72.0,0
2024-02-27 00:00:00+00:00,109.9,112.3,109.21,110.17,1710593.93,104.81481388699648,103.79000000000002,0.0,0.0,0.0,0.0,77.68339001986533,0.0,1.0460111490241706,2.3544916818777524,5466090.24,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-27 04:00:00+00:00,110.16,111.48,108.95,110.41,673077.1,105.34768875490155,104.3155,0.0,0.0,0.0,0.0,77.98910131217187,0.6181839368303232,0.987881395171886,2.3452369296920152,6139167.34,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
2024-02-27 08:00:00+00:00,110.42,112.18,110.42,111.5,680935.57,105.93362315919666,104.879,0.0,0.0,0.0,0.0,79.37125400851467,0.8867461232720896,0.9933529919078034,2.2698199374086108,6820102.91,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,-1
2024-02-27 12:00:00+00:00,111.49,112.0,106.15,106.81,1544938.85,106.01708762022554,105.10750000000002,0.0,0.0,0.0,0.0,61.481839357866406,1.0650707867820584,0.6281476350405668,2.59145344822835,5275164.0600000005,0,0.1857754668721734,0.2405183605341143,0.0,0.2711363076164597,13.43000030517578,79.0,0
